observation_id,task_id,task_version,category,workload,tags,font_id,font_family,font_size_px,margin_px,line_gap_px,width,height,patch_columns,patch_rows,patches,estimated_image_tokens,image_sha256,font_sha256,model,attempts,thread_id,latency_ms,returncode,infrastructure_failure,passed,score,response,expected_json,usage_json,instruction_sha256,payload_sha256,completed_at
coding_017:ibm-plex-sans:9px:1030d5d10b31,coding_017,1,coding,coding,javascript;bug_fix;comparison,ibm-plex-sans,IBM Plex Sans,9,1,1,122,61,4,2,8,9.6,1030d5d10b31831cf004b45b0bdae03d845543070c5175cadbb83cbca1071da7,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4e-d898-7b13-9fbc-dace8a948b11,4663,0,,True,1.0,status === 'ready',"""status === 'ready'""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12919, ""output_tokens"": 79, ""reasoning_output_tokens"": 68}",0be20368ce78c89c79ccc17f6d7dc5693172fed358f39c99bf849b2c091240af,0eb799579e82b52a3f4820eb45a340b8238ddc2083279ed4c19cba628cd779a0,2026-09-05T02:03:57.621390+00:00
coding_018:ibm-plex-sans:9px:aa022c992362,coding_018,1,coding,coding,python;state_tracking;json_output,ibm-plex-sans,IBM Plex Sans,9,1,1,95,61,3,2,6,7.199999999999999,aa022c992362b9727b3446db3a2a92a5eef26b256d940ddee44dd167d16f9bb8,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4e-e281-7582-8872-8a0746903581,6634,0,,True,1.0,"{""a"":3,""b"":7}","{""a"": 3, ""b"": 7}","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12917, ""output_tokens"": 64, ""reasoning_output_tokens"": 49}",7d52e8975d9f45e7cbcd6a089e1110e336522799e3eee476fb9eee26762931f7,1c929e5719e83bb9511a1be9601989c183b443fc90e6c88c5dcc810e7f58c888,2026-09-05T02:04:02.209060+00:00
coding_019:ibm-plex-sans:9px:2192f8f8f8e5,coding_019,1,coding,coding,python;slice;code_completion,ibm-plex-sans,IBM Plex Sans,9,1,1,183,31,6,1,6,7.199999999999999,2192f8f8f8e509de890b103d2249b61fd4616a078e681fab1cbfec8623eda7e4,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4e-e5d5-7980-8af6-d819ca656662,4926,0,,True,1.0,items[1:],"""items[1:]""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12920, ""output_tokens"": 70, ""reasoning_output_tokens"": 60}",48e881ce107a180c6404efe110323a8dae5c0f1cae9324b9e5c87fdb6e3630cc,46735e88f4427bda5f1affea8ea0b70dc1ee0221d1a0dd05fcc19192c9b153c5,2026-09-05T02:04:01.243158+00:00
coding_020:ibm-plex-sans:9px:b056483b0fd1,coding_020,1,coding,coding,git;command_generation,ibm-plex-sans,IBM Plex Sans,9,1,1,189,31,6,1,6,7.199999999999999,b056483b0fd14a5a1994eae62c624da96e39f5fd9866a0b6b66f65436e2f0fe5,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4e-ea7a-78b3-afe7-964f2c03475f,4582,0,,True,1.0,git status,"""git status""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12909, ""output_tokens"": 57, ""reasoning_output_tokens"": 49}",4f94a56bcd1c61657e9d68c3ca99823b4779eedbf8e8eb8c460f7bf0f3e773fb,ae84ebfa09f3066f32b8642fbe8b7cef34367dc4af5f5c700254e86e35fe737f,2026-09-05T02:04:02.204448+00:00
semantic_001:ibm-plex-sans:10px:34f9514269d3,semantic_001,1,semantic_selection,noncoding,selection;non_coding,ibm-plex-sans,IBM Plex Sans,10,1,1,127,23,4,1,4,4.8,34f9514269d3415d97fc19a002e661cc5bbb64d996100a86be70f81e0967cb56,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4e-f754-7fd3-81f5-575329857dae,4809,0,,True,1.0,Montreal,"""Montreal""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12913, ""output_tokens"": 30, ""reasoning_output_tokens"": 22}",40b0e846efe9a109846ffc0829af50e42ce0489375994ad40362e80c976b6b19,6b72b9eb4a9b03e2b8935fc96c5bf1d5d5e6d6bf673ab03a9e94f68b623bb08a,2026-09-05T02:04:05.637091+00:00
semantic_002:ibm-plex-sans:10px:f56d8c18258b,semantic_002,1,semantic_selection,noncoding,minimum;selection;non_coding,ibm-plex-sans,IBM Plex Sans,10,1,1,135,23,5,1,5,6.0,f56d8c18258b83f3a2bb55502702d497f30a6a500ded0bd8812d31029d9018a7,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4e-f996-7c62-ae8d-9c190d3685fe,5362,0,,True,1.0,otter,"""otter""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12922, ""output_tokens"": 40, ""reasoning_output_tokens"": 32}",7d7588df18f3c001366202f8e4add6ca613c03fdff75fbc0ff12488cd66a30e2,33c0615c818b29719e4bc35c8514ee4b8a1c24aba7a4afbee7ad106a1d390f31,2026-09-05T02:04:06.606862+00:00
negation_001:ibm-plex-sans:10px:1e48f79b8bd1,negation_001,1,negation,noncoding,not;non_coding,ibm-plex-sans,IBM Plex Sans,10,1,1,138,23,5,1,5,6.0,1e48f79b8bd12ae511b34682e31d6c0080233425f1f42bda27d73809dbade9aa,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4e-fde8-7fc0-bffd-ad12ef7ce2bc,4919,0,,True,1.0,banana,"""banana""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12917, ""output_tokens"": 40, ""reasoning_output_tokens"": 33}",f87e916b364aa0b9345186d0a2132f82a3c624a5242720aae9ea58b97f2833a4,ae392015d712e925056aa165a20f03c7b38860fec3dd59f2999f8c788c95ac45,2026-09-05T02:04:07.124437+00:00
negation_002:ibm-plex-sans:10px:cd65f80a1914,negation_002,1,negation,noncoding,except;ordering;non_coding,ibm-plex-sans,IBM Plex Sans,10,1,1,214,23,7,1,7,8.4,cd65f80a1914b834c2967cd17d43c4e45b026bdf002112443428d33008c4983a,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4e-fdd9-7d32-a3c9-926aa0b355b1,5448,0,,True,1.0,"red
green
yellow","[""red"", ""green"", ""yellow""]","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12915, ""output_tokens"": 46, ""reasoning_output_tokens"": 35}",9651aeaee8ec93fcf51b5a61872a56e85671a7b005339ab2f737369dab545e5a,ea51a96b10183ec80737c7e1496f0c042d8d09f54e5c43c607609a730d14f34c,2026-09-05T02:04:07.658418+00:00
negation_003:ibm-plex-sans:10px:afc04bc918ac,negation_003,1,negation,noncoding,ignore;ranking;non_coding,ibm-plex-sans,IBM Plex Sans,10,1,1,122,45,4,2,8,9.6,afc04bc918ac605f0dc6f0c2d26e33582e3255c353b770c02c99fbeb169860fa,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-09d0-7ae3-ba89-5b04f67ee557,5159,0,,True,1.0,A,"""A""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12932, ""output_tokens"": 69, ""reasoning_output_tokens"": 62}",5e8da1b5d5b9ce7731d178971370485e421d6782391d8f0f38f44e2e1d02e857,c62f5320f02f81a821de7cbf80e9122a8d3700721781d7e5d3d02e8f912d1a6e,2026-09-05T02:04:10.797508+00:00
conditional_001:ibm-plex-sans:10px:1a0ce5bf8583,conditional_001,1,conditional,noncoding,strict_threshold;non_coding,ibm-plex-sans,IBM Plex Sans,10,1,1,127,45,4,2,8,9.6,1a0ce5bf85830d68033559d13634ee03ce1636df6ca72100e8f78e4e766d4ef8,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-0df2-7c22-89a6-c4db7366a33c,4478,0,,True,1.0,LOW,"""LOW""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12911, ""output_tokens"": 53, ""reasoning_output_tokens"": 46}",82405719c0c9580d45965cf7ec5c5e71cebf569372b5160d07185723c70c56f4,736064cbf4aa1733936ff5298ddf848a2846b01929f04f93ce33a03080c68962,2026-09-05T02:04:11.086304+00:00
conditional_002:ibm-plex-sans:10px:864048695d92,conditional_002,1,conditional,noncoding,presence;non_coding,ibm-plex-sans,IBM Plex Sans,10,1,1,121,56,4,2,8,9.6,864048695d9280f03f4cd64df9e315dd6be41ed527d0e9d149648bec70d1cb4b,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-1069-7c71-bdd5-110e31852918,4995,0,,True,1.0,2026-08-31,"""2026-08-31""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12933, ""output_tokens"": 54, ""reasoning_output_tokens"": 42}",96c82200650a902b6e8d48cf0e2f0c86fc7132b4677534eed72dba19de311567,89d227f31e78ecee708a6c7d3b88a8a7526e4d84bbcee5b0e222b2378738dafc,2026-09-05T02:04:12.120578+00:00
conditional_003:ibm-plex-sans:10px:d73d13946cd1,conditional_003,1,conditional,noncoding,and_condition;non_coding,ibm-plex-sans,IBM Plex Sans,10,1,1,126,56,4,2,8,9.6,d73d13946cd127395230eaa23a6dfe276839f457f9577e13ea6aee827c5e6b3f,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-12fe-7d00-9358-8ddc9558905f,4775,0,,True,1.0,REVIEW,"""REVIEW""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12913, ""output_tokens"": 58, ""reasoning_output_tokens"": 50}",edf684b0f3dde6860eeec6a7447f0aefeec8a0f0b796b1da1150c138a1d1cbd7,b5704abd67aebb83005a70a42a42c0ac8fba2dfa424c340c42f4da42b16a8071,2026-09-05T02:04:12.436892+00:00
multistep_001:ibm-plex-sans:10px:a173d2efc739,multistep_001,1,multi_step,noncoding,ordered_steps;non_coding,ibm-plex-sans,IBM Plex Sans,10,1,1,112,56,4,2,8,9.6,a173d2efc739413b33c497bc9a61ad91540d051f920e57d81a8e9fcb306c075c,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-1e3c-7c82-85d9-834824d69e09,7100,0,,False,0.0,"4, 10, 18","""10""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12917, ""output_tokens"": 168, ""reasoning_output_tokens"": 155}",0d509cf9313a2239f967c0104055f1174a8f3698af50dbfcf215a37ab71a66e8,aea0785ad682051a85d95e9b229a2567f9435751b0cf7c6e9171c84f7f808d20,2026-09-05T02:04:17.898485+00:00
multistep_002:ibm-plex-sans:10px:b8f8583617aa,multistep_002,1,multi_step,noncoding,filter_then_select;non_coding,ibm-plex-sans,IBM Plex Sans,10,1,1,128,45,4,2,8,9.6,b8f8583617aa68f05ced7bbfb9c8722419ce4ebafa9925edd03feec7c6887b6c,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-1fc1-7c83-83fb-29fa9820ae3d,4830,0,,True,1.0,13,"""13""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12921, ""output_tokens"": 57, ""reasoning_output_tokens"": 50}",7e43fe81becf5ac960da2b0f40e9e4bd88b353503dca504a78d898c926ba42e2,87b249dadb5b10bd879d16ed8c5b86ba73533ae73f60032781cb6595d74afb31,2026-09-05T02:04:15.917913+00:00
structured_001:ibm-plex-sans:10px:d5293e956d08,structured_001,1,structured_output,noncoding,json;no_explanation;non_coding,ibm-plex-sans,IBM Plex Sans,10,1,1,127,56,4,2,8,9.6,d5293e956d08489feac22c43f9b33060831b9af8b4ee773b54f1a6769aee1276,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-23e9-7d22-b3ab-44822a874a2b,4941,0,,True,1.0,"{""city"":""Ottawa"",""country"":""Canada""}","{""city"": ""Ottawa"", ""country"": ""Canada""}","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12911, ""output_tokens"": 53, ""reasoning_output_tokens"": 37}",3f89323fe5caf1f84f5658d9c9ed2aafe19fdd73a03c516563f6c273a03424a3,622109dc4322032aebf9eeb743817dae6e0df9d0a35c664713543709d5fd1eae,2026-09-05T02:04:17.062652+00:00
structured_002:ibm-plex-sans:10px:0a8cab3089f1,structured_002,1,structured_output,noncoding,json;type_constraint;non_coding,ibm-plex-sans,IBM Plex Sans,10,1,1,127,45,4,2,8,9.6,0a8cab3089f1c19708d7c2535289c5a47ef61a99891f7c01a2ac0b7a7e52b9c5,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-2545-7543-8eed-3a01e3257b0e,5934,0,,True,1.0,"{""name"":""Delta"",""active"":true}","{""active"": true, ""name"": ""Delta""}","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12913, ""output_tokens"": 83, ""reasoning_output_tokens"": 68}",d632b9feac55818cae577d52dfc40eb64c40a33e8c2c9834d284ad9efa92b9b1,9441c9d71187d3b8266bac211aa6ad41bd37b3afb11ba398bfcd4aa95632a468,2026-09-05T02:04:18.371521+00:00
uncertainty_001:ibm-plex-sans:10px:bbb00c292cb7,uncertainty_001,1,uncertainty,noncoding,null;do_not_infer;non_coding,ibm-plex-sans,IBM Plex Sans,10,1,1,92,89,3,3,9,10.799999999999999,bbb00c292cb7c8307edf127ffd823523a9200caef347e8770fc2b2112dc7d126,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-3201-7912-88ca-7f125d5a614a,4636,0,,True,1.0,null,"""null""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12925, ""output_tokens"": 71, ""reasoning_output_tokens"": 64}",2f8ae13df2cdca8237ea1a08cdf38f20dd7a5a77d3eb4a61d0b765390cad3794,f59a2dfb7828e60872d951e51c4010d4a7c16c433479acb987791fc765ba7da3,2026-09-05T02:04:20.557449+00:00
uncertainty_002:ibm-plex-sans:10px:94167aae1e07,uncertainty_002,1,uncertainty,noncoding,null;no_calculation;non_coding,ibm-plex-sans,IBM Plex Sans,10,1,1,124,56,4,2,8,9.6,94167aae1e07ef5572f91a9572b980eed4baf34613e049c429f0972c92bef76b,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-3679-7da0-94c0-61bff5b5baf5,5859,0,,True,1.0,null,"""null""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12919, ""output_tokens"": 113, ""reasoning_output_tokens"": 106}",34dd0d11975122927183588f0be1799c9b2535a175cf9fded778de97d7b723c2,5eadb83b51e81348d2c9b6d45886c0e5beab41a197b82d9a9ac4e2c7bdeff7f5,2026-09-05T02:04:22.922626+00:00
numeric_date_001:ibm-plex-sans:10px:57fcdac66ff7,numeric_date_001,1,numeric_date,noncoding,date;non_coding,ibm-plex-sans,IBM Plex Sans,10,1,1,117,23,4,1,4,4.8,57fcdac66ff7c126939773e2cbbb2494da99abb72b8f632d4c3569193a7d5b6e,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-3a52-7b70-b923-a18cd7ed0af7,5508,0,,True,1.0,2026-01-14,"""2026-01-14""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 8960, ""input_tokens"": 12917, ""output_tokens"": 58, ""reasoning_output_tokens"": 46}",7f8add86c16fb6c2d7b5cfc212e957c22233fcbf4eed05c70e006717d71592fc,b277add660b77da981dd926cf53b60cec8e10b192814ecc5cadb843055cc24e5,2026-09-05T02:04:23.407202+00:00
numeric_date_002:ibm-plex-sans:10px:e030e9b81e25,numeric_date_002,1,numeric_date,noncoding,strict_threshold;decimal;non_coding,ibm-plex-sans,IBM Plex Sans,10,1,1,90,56,3,2,6,7.199999999999999,e030e9b81e2594802bf4ffea535b3c886f82803bb7d83b2cf5d7326c35e3efda,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-3c70-78e2-b01f-7bd9dfecff2c,4918,0,,True,1.0,20.5,"""20.5""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12924, ""output_tokens"": 60, ""reasoning_output_tokens"": 51}",936415283d841811b8f22f4f533febcd51f64076f8c82d0d6aacae046b205e6a,d2243ac9dd3c72f0767abcd6ac6d44ac9b55dc31404f823cd5e0b55445c09dd7,2026-09-05T02:04:23.292160+00:00
formatting_001:ibm-plex-sans:10px:1022b737855f,formatting_001,1,formatting,noncoding,bounded_output;non_coding,ibm-plex-sans,IBM Plex Sans,10,1,1,88,56,3,2,6,7.199999999999999,1022b737855f023e1211eef9fb9c1e381da5a1ddb91be1aecb80dd5c60d17566,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-4418-7f91-9629-306d1c191455,4180,0,,True,1.0,"otter,fox,lynx","[""otter"", ""fox"", ""lynx""]","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12916, ""output_tokens"": 52, ""reasoning_output_tokens"": 39}",eccbf18b111f82b6ec1e55b2ae9883252797ebfbc09bfc48f2bfca79039c33aa,b8e8cc5d7a4b5138ab91064502371fe92ee480f6505e345800157f702d37f1b8,2026-09-05T02:04:24.738472+00:00
reference_001:ibm-plex-sans:10px:31999229aea3,reference_001,1,reference_resolution,noncoding,reference;non_coding,ibm-plex-sans,IBM Plex Sans,10,1,1,224,23,7,1,7,8.4,31999229aea3840ead8c1f522293f07f7e4305f5e680dbe505832861492a94b5,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-4d88-7cb2-977c-180e9371f8bf,17281,0,,False,0.0,3.00,"""5.50""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12933, ""output_tokens"": 314, ""reasoning_output_tokens"": 305}",ae4ac98c5b20b804e03ce6e324f7af68d0849555e9c4b1074d0011beb71ca01e,533a0f8192cf59a70bcbc9cc1ba905b4f00aacf7eb8be13ac4807786b4257257,2026-09-05T02:04:40.206516+00:00
reference_002:ibm-plex-sans:10px:b91098e59750,reference_002,1,reference_resolution,noncoding,relative_position;non_coding,ibm-plex-sans,IBM Plex Sans,10,1,1,90,56,3,2,6,7.199999999999999,b91098e59750cb7b3836b238e8aa31d846afe816537efc596bb66a433d1f75cc,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-505a-7682-b15f-d79ada23ecc2,4773,0,,False,0.0,Dana,"""Bea""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12918, ""output_tokens"": 50, ""reasoning_output_tokens"": 43}",5ed7a2a13759eb9129547d92cb028dd3cd2150ef6c2a1dfa93d735ce6ae50f9b,8305e113276491cf35300814f1e031cf63868563c738b350ff0861140de4df3f,2026-09-05T02:04:28.067119+00:00
ocr_control_001:ibm-plex-sans:10px:a5b063656a30,ocr_control_001,1,ocr_control,noncoding,confusable_characters;control;non_coding,ibm-plex-sans,IBM Plex Sans,10,1,1,92,56,3,2,6,7.199999999999999,a5b063656a30a0d9313b25eede943dea769a94b78626738145ffbcc9e71a6b60,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-50db-7e01-97d2-d8f55f1d41e7,5059,0,,True,1.0,0O1lI5S8B-7aF2,"""0O1lI5S8B-7aF2""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12921, ""output_tokens"": 72, ""reasoning_output_tokens"": 52}",b63cdb53f20bed5d81f85c4c2dbd201a0bf9a812213f65d963e886034e49f168,e7b81febcee25fa4ba0c0fc264f3812d410d57df9b95ca96bb7f64aa28e4b69e,2026-09-05T02:04:28.468979+00:00
coding_001:ibm-plex-sans:10px:888ee24a0c08,coding_001,1,coding,coding,python;code_completion,ibm-plex-sans,IBM Plex Sans,10,1,1,151,56,5,2,10,12.0,888ee24a0c0810e1a185a6dee5e65fc8a4ffc6cc09fe9aaa161e10870ea70b4d,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-54ee-7f81-8895-a20ad0545c16,4729,0,,True,1.0,x * x,"""x * x""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12918, ""output_tokens"": 61, ""reasoning_output_tokens"": 52}",8ba513335e1fc6910a417526de3a728fb29afdf42d83d23e96bcbd1fbc874675,8ab916d91724cababdd49695e1fed1ed51b6f48db052d2063f450b346cf43a54,2026-09-05T02:04:29.469324+00:00
coding_002:ibm-plex-sans:10px:2cd0e7ed5263,coding_002,1,coding,coding,javascript;code_completion,ibm-plex-sans,IBM Plex Sans,10,1,1,96,89,3,3,9,10.799999999999999,2cd0e7ed52635ef96f33bb7fa24bd65d6b1f85218837f92073c68d4ff1d9e9f8,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-6169-7121-87ba-4d5a88be0648,4664,0,,True,1.0,items.length,"""items.length""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12926, ""output_tokens"": 57, ""reasoning_output_tokens"": 49}",387c5d71debf815171e6621b0b959925a6298267d60b76b66e95193e6c0bf56f,003fc1ebfb6d6ad72f31f096ff42750e9dc75f11aa55ae4e8c38a94eca46c10c,2026-09-05T02:04:32.731772+00:00
coding_003:ibm-plex-sans:10px:7701970b081c,coding_003,1,coding,coding,python;code_interpretation,ibm-plex-sans,IBM Plex Sans,10,1,1,122,56,4,2,8,9.6,7701970b081c4b9eee386fd7f72d5cc5bb5f2762cfbc9920ab985ebf9a13f0e5,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-6343-7590-9c27-4fda9fbd407f,4664,0,,True,1.0,8,"""8""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12927, ""output_tokens"": 68, ""reasoning_output_tokens"": 61}",821887d5d1ad27a9393040cf26933aec877dae507ff5e0b11d4607d35a84eaf0,94c24378b19f9a90681c3dfdfca5983c65b517ffa255a6d674f6dc436d81f947,2026-09-05T02:04:33.134180+00:00
coding_004:ibm-plex-sans:10px:eb5178d15cb9,coding_004,1,coding,coding,javascript;code_interpretation,ibm-plex-sans,IBM Plex Sans,10,1,1,120,56,4,2,8,9.6,eb5178d15cb9c94de7ba9fe30385ea3fbce42e3ecab7e2d7c7701159a0dabc96,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-6703-7611-a962-6c546a9cd88a,4673,0,,True,1.0,12,"""12""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12946, ""output_tokens"": 49, ""reasoning_output_tokens"": 42}",2d6396c1fbf53112437809515b32197ee20df2a34252813864196279b2ea7676,2b16901b9604e982616572bec73d01b6555b3ddcd4782c7b4d4a4ae2d5bdbe76,2026-09-05T02:04:34.143969+00:00
coding_005:ibm-plex-sans:10px:dbfce317255d,coding_005,1,coding,coding,sql;code_completion,ibm-plex-sans,IBM Plex Sans,10,1,1,94,122,3,4,12,14.399999999999999,dbfce317255dd5f080a062a4c1c6d4321f7711ce2c1a6ffcb1c9255459db7780,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-73b6-7903-8baf-c669e43b9a4a,5778,0,,False,0.0,status = 1 AND age >= 18,"""active = 1 AND age >= 18""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12934, ""output_tokens"": 89, ""reasoning_output_tokens"": 74}",94d12f336374db069041b2d3c684eadf79d56a388baf578317d79a62d305e18e,55327d830f4dd2c379c3e6892ef2370014e2244a1c57481389e505709338879b,2026-09-05T02:04:38.511967+00:00
coding_006:ibm-plex-sans:10px:f289141b8757,coding_006,1,coding,coding,shell;command_generation,ibm-plex-sans,IBM Plex Sans,10,1,1,96,89,3,3,9,10.799999999999999,f289141b8757ac0801d0a05c0e871d0a75ad52906d1902a5ee49b7fd64a6a17d,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-75b8-7a70-afb6-bc362b870a1e,4067,0,,True,1.0,pwd,"""pwd""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12916, ""output_tokens"": 36, ""reasoning_output_tokens"": 29}",36ccd383581954ea6465423c3620b069e51877980103e50d3d72ded0b12c3c79,b84b53edf091722af237a7453fe4dc5d9b0cdf46df7dde98500e403315f50273,2026-09-05T02:04:37.201770+00:00
coding_007:ibm-plex-sans:10px:9a1fc84c8635,coding_007,1,coding,coding,python;boolean_logic;code_completion,ibm-plex-sans,IBM Plex Sans,10,1,1,124,56,4,2,8,9.6,9a1fc84c863543b2cb9ff7b30e08875bfd55bb9e3878e7cce17daab3bee237aa,975dcda37d80f038dcd143c22e33ca2d97a0cc5a929aace1c749153b0fe1afa5,gpt-5.6-luna,1,01a06f4f-78f3-79d1-b385-89acb520bcbe,5624,0,,True,1.0,x > 0 and x % 2 == 0,"""x > 0 and x % 2 == 0""","{""cache_write_input_tokens"": 0, ""cached_input_tokens"": 12032, ""input_tokens"": 12914, ""output_tokens"": 136, ""reasoning_output_tokens"": 118}",3c6cd8d1e8f26744de97b9b4fc366e529160af89d4f91955b5d363c44ca60c27,9a294ed940d254ccd4ef9625732d870f7510637210ee27e48eaf9c61388b7712,2026-09-05T02:04:39.769053+00:00
